3	0	0	0	9.8458	1	0
3	0	0	0	7.8958	1	0
3	0	0	0	7.8958	1	0
1	1	0	1	83.1583	2	1
2	1	0	1	26	1	1
3	0	0	0	7.8958	1	0
3	1	0	0	10.5167	1	0
2	0	0	0	10.5	1	0
3	0	0	0	7.05	1	0
3	1	0	5	29.125	3	0
2	0	0	0	13	1	0
1	1	0	0	30	1	1
3	1	1	2	23.45	1	0
1	0	0	0	30	2	1
3	0	0	0	7.75	3	0
